timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-11-24,855.0,883.65,845.2,880.15,878.6643,174572,0.0000,1.0
2020-11-23,835.0,863.5,834.95,847.95,846.5187,198649,1.2500,1.0
2020-11-20,830.0,849.0,825.25,833.4,830.7454,78589,0.0000,1.0
2020-11-19,837.0,861.8,821.85,829.45,826.8079,161595,0.0000,1.0
2020-11-18,850.05,859.0,830.5,835.15,832.4898,73687,0.0000,1.0
2020-11-17,858.0,875.85,848.55,855.25,852.5257,251020,0.0000,1.0
2020-11-13,841.1,860.2,833.4,858.15,855.4166,136584,0.0000,1.0
2020-11-12,815.9,863.6,801.35,838.95,836.2777,869264,0.0000,1.0
2020-11-11,763.55,814.65,763.55,811.05,808.4665,490944,0.0000,1.0
2020-11-10,787.1,790.05,754.15,761.15,758.7255,186295,0.0000,1.0
2020-11-09,790.0,790.0,774.05,787.1,784.5928,49317,0.0000,1.0
2020-11-06,793.85,797.45,777.65,779.45,776.9672,45239,0.0000,1.0
2020-11-05,784.0,792.75,780.45,790.95,788.4306,72627,0.0000,1.0
2020-11-04,770.0,795.5,770.0,781.75,779.2599,168398,0.0000,1.0
2020-11-03,769.0,774.0,757.05,769.7,767.2482,48755,0.0000,1.0
2020-11-02,776.95,776.95,753.0,760.0,757.5792,84641,0.0000,1.0
2020-10-30,769.5,778.05,761.25,772.75,770.2886,100674,0.0000,1.0
2020-10-29,773.1,781.1,756.15,768.75,766.3013,60832,0.0000,1.0
2020-10-28,799.0,799.5,771.65,775.95,773.4784,92989,0.0000,1.0
2020-10-27,783.0,797.4,778.3,794.7,792.1686,72562,0.0000,1.0
2020-10-26,800.0,814.3,772.75,784.65,782.1506,283870,0.0000,1.0
2020-10-23,782.45,788.05,773.2,783.05,780.5557,143789,0.0000,1.0
2020-10-22,809.8,809.8,749.55,782.45,779.9576,346002,0.0000,1.0
2020-10-21,803.45,808.6,792.0,805.3,802.7348,82119,0.0000,1.0
2020-10-20,798.0,812.5,796.05,800.2,797.6511,84824,0.0000,1.0
2020-10-19,812.35,812.45,795.4,800.35,797.8007,27383,0.0000,1.0
2020-10-16,794.8,815.0,785.5,806.0,803.4326,68867,0.0000,1.0
2020-10-15,817.2,818.6,787.15,791.6,789.0785,79865,0.0000,1.0
2020-10-14,807.5,815.5,793.25,810.05,807.4697,135591,0.0000,1.0
2020-10-13,831.55,843.8,806.3,811.1,808.5164,142235,0.0000,1.0
2020-10-12,837.95,846.55,828.8,835.3,832.6394,68852,0.0000,1.0
2020-10-09,841.2,851.25,829.05,834.2,831.5428,152816,0.0000,1.0
2020-10-08,825.0,841.5,820.5,837.8,835.1314,83782,0.0000,1.0
2020-10-07,835.0,848.9,818.3,823.0,820.3785,83413,0.0000,1.0
2020-10-06,847.0,849.6,833.55,836.1,833.4368,108836,0.0000,1.0
2020-10-05,822.0,847.5,811.35,843.4,840.7135,250706,0.0000,1.0
2020-10-01,791.5,822.35,791.5,818.75,816.1421,227616,0.0000,1.0
2020-09-30,792.65,819.9,792.0,796.6,794.0626,201854,0.0000,1.0
2020-09-29,807.0,808.55,790.6,796.55,794.0128,122052,0.0000,1.0
2020-09-28,779.0,807.65,768.5,801.6,799.0467,107782,0.0000,1.0
2020-09-25,757.95,783.65,746.35,771.9,769.4412,125238,0.0000,1.0
2020-09-24,772.0,777.45,737.9,743.35,740.9822,233886,0.0000,1.0
2020-09-23,810.0,812.55,771.8,780.9,778.4126,96749,0.0000,1.0
2020-09-22,797.5,812.05,767.95,798.75,796.2058,196337,0.0000,1.0
2020-09-21,833.0,857.0,785.55,791.0,788.4804,365438,0.0000,1.0
2020-09-18,819.0,839.5,816.45,828.4,825.7613,479769,0.0000,1.0
2020-09-17,827.9,827.9,808.8,811.05,808.4665,138283,0.0000,1.0
2020-09-16,847.9,850.8,823.25,831.55,828.9013,265671,0.0000,1.0
2020-09-15,801.15,841.0,798.6,818.0,815.3944,220727,0.0000,1.0
2020-09-14,809.95,815.0,791.4,795.45,792.9162,56950,0.0000,1.0
2020-09-11,805.0,809.0,791.0,802.75,800.193,67364,0.0000,1.0
2020-09-10,808.0,818.85,795.0,802.15,799.5949,141400,0.0000,1.0
2020-09-09,780.0,806.0,774.1,802.0,799.4454,91859,0.0000,1.0
2020-09-08,796.0,811.8,779.6,786.2,783.6957,145880,0.0000,1.0
2020-09-07,810.1,816.6,782.75,794.3,791.7699,151939,0.0000,1.0
2020-09-04,819.55,837.75,802.65,807.75,805.1771,113435,0.0000,1.0
2020-09-03,816.0,836.75,812.4,825.8,823.1696,109789,0.0000,1.0
2020-09-02,818.0,832.8,802.25,815.4,812.8027,164227,0.0000,1.0
2020-09-01,814.4,826.4,776.55,817.5,814.896,233284,0.0000,1.0
2020-08-31,875.0,878.45,800.7,809.1,806.5227,161745,0.0000,1.0
2020-08-28,881.1,885.15,867.0,868.45,865.6837,77919,0.0000,1.0
2020-08-27,863.4,886.4,863.4,876.2,873.409,135386,0.0000,1.0
2020-08-26,871.85,879.45,858.35,867.55,864.7866,86772,0.0000,1.0
2020-08-25,879.0,895.5,864.2,871.85,869.0729,292867,0.0000,1.0
2020-08-24,864.0,878.65,850.3,869.45,866.6805,280822,0.0000,1.0
2020-08-21,858.0,872.3,851.65,856.0,853.2734,319923,1.2500,1.0
2020-08-20,864.0,874.7,855.4,857.95,853.9712,317747,0.0000,1.0
2020-08-19,879.0,889.5,862.9,864.75,860.7397,284373,0.0000,1.0
2020-08-18,863.3,882.45,855.1,872.35,868.3044,313319,0.0000,1.0
2020-08-17,890.0,890.0,856.6,863.3,859.2963,268155,0.0000,1.0
2020-08-14,899.95,899.95,863.3,878.2,874.1272,357271,0.0000,1.0
2020-08-13,934.0,934.0,875.2,881.3,877.2129,684159,0.0000,1.0
2020-08-12,950.0,957.15,922.6,934.0,929.6685,329655,0.0000,1.0
2020-08-11,958.3,964.2,932.1,944.75,940.3686,201446,0.0000,1.0
2020-08-10,910.0,967.6,910.0,949.1,944.6984,521143,0.0000,1.0
2020-08-07,920.0,923.05,898.25,906.65,902.4452,251303,0.0000,1.0
2020-08-06,864.0,915.4,862.7,909.65,905.4314,473537,0.0000,1.0
2020-08-05,870.95,882.5,853.15,860.75,856.7582,129780,0.0000,1.0
2020-08-04,868.0,873.9,850.6,864.1,860.0925,92845,0.0000,1.0
2020-08-03,874.55,886.9,860.3,867.65,863.6262,130273,0.0000,1.0
2020-07-31,822.0,880.7,819.1,874.55,870.4942,351540,0.0000,1.0
2020-07-30,813.9,830.8,808.35,820.2,816.3962,133042,0.0000,1.0
2020-07-29,794.0,817.0,791.7,811.65,807.8859,115539,0.0000,1.0
2020-07-28,779.0,795.9,771.0,791.1,787.4312,62938,0.0000,1.0
2020-07-27,810.3,810.3,776.65,779.05,775.4371,90172,0.0000,1.0
2020-07-24,819.95,828.95,807.05,810.3,806.5421,73569,0.0000,1.0
2020-07-23,832.0,834.05,809.25,819.95,816.1475,75433,0.0000,1.0
2020-07-22,804.4,841.95,804.4,824.8,820.9749,243790,0.0000,1.0
2020-07-21,828.7,828.7,798.0,800.4,796.688,85346,0.0000,1.0
2020-07-20,837.0,841.9,818.2,823.65,819.8302,350536,0.0000,1.0
2020-07-17,838.0,844.55,828.2,836.7,832.8198,552582,0.0000,1.0
2020-07-16,842.9,842.9,821.85,837.15,833.2676,111054,0.0000,1.0
2020-07-15,813.0,845.6,807.95,840.1,836.2039,293991,0.0000,1.0
2020-07-14,817.4,823.5,803.95,809.65,805.8952,246384,0.0000,1.0
2020-07-13,825.0,828.25,806.85,809.2,805.4472,255655,0.0000,1.0
2020-07-10,808.25,828.45,808.25,820.75,816.9437,276028,0.0000,1.0
2020-07-09,810.0,821.9,801.55,812.65,808.8812,210159,0.0000,1.0
2020-07-08,777.15,807.0,777.15,801.95,798.2308,157607,0.0000,1.0
2020-07-07,770.0,789.95,770.0,776.0,772.4012,86345,0.0000,1.0
2020-07-06,778.0,785.4,764.6,767.9,764.3388,150091,0.0000,1.0
2020-07-03,780.0,790.3,776.0,778.3,774.6904,43783,0.0000,1.0
2020-07-02,785.0,792.1,772.5,779.7,776.084,93975,0.0000,1.0
2020-07-01,778.0,781.4,766.0,776.2,772.6003,65681,0.0000,1.0
2020-06-30,789.4,792.85,763.5,771.5,767.9221,134058,0.0000,1.0
2020-06-29,783.0,797.85,781.0,789.25,785.5897,154310,0.0000,1.0
2020-06-26,795.0,797.4,775.25,779.95,776.3329,64140,0.0000,1.0
2020-06-25,788.0,808.1,786.7,789.35,785.6893,121305,0.0000,1.0
2020-06-24,805.15,819.55,785.4,790.85,787.1823,136937,0.0000,1.0
2020-06-23,787.0,816.5,787.0,803.75,800.0225,183615,0.0000,1.0
2020-06-22,784.0,790.6,772.4,786.4,782.7529,124040,0.0000,1.0
2020-06-19,785.2,794.35,780.05,783.0,779.3687,103268,0.0000,1.0
2020-06-18,788.0,797.85,782.85,787.75,784.0967,103237,0.0000,1.0
2020-06-17,774.0,793.8,770.0,789.2,785.54,139035,0.0000,1.0
2020-06-16,782.4,785.1,756.25,767.85,764.289,95085,0.0000,1.0
2020-06-15,768.9,786.7,762.35,768.35,764.7866,109761,0.0000,1.0
2020-06-12,769.0,784.5,764.0,772.25,768.6686,139296,0.0000,1.0
2020-06-11,793.0,805.0,776.3,785.8,782.1557,181198,0.0000,1.0
2020-06-10,775.0,799.3,770.0,796.75,793.055,225022,0.0000,1.0
2020-06-09,758.0,784.15,755.3,775.25,771.6547,334139,0.0000,1.0
2020-06-08,755.0,756.95,729.15,750.6,747.119,176256,0.0000,1.0
2020-06-05,765.0,775.7,740.45,744.05,740.5993,173410,0.0000,1.0
2020-06-04,780.0,791.0,754.25,759.15,755.6293,541371,0.0000,1.0
2020-06-03,737.9,758.65,736.0,750.65,747.1688,194503,0.0000,1.0
2020-06-02,726.9,757.1,725.6,733.9,730.4964,195128,0.0000,1.0
2020-06-01,745.7,745.7,722.5,725.65,722.2848,128408,0.0000,1.0
2020-05-29,710.0,750.5,710.0,745.05,741.5947,210485,0.0000,1.0
2020-05-28,710.0,722.6,707.0,713.85,710.5394,86618,0.0000,1.0
2020-05-27,718.9,722.55,703.65,713.2,709.8924,81562,0.0000,1.0
2020-05-26,716.05,734.8,709.35,714.9,711.5845,112419,0.0000,1.0
2020-05-22,720.0,733.7,711.0,730.7,727.3113,153296,0.0000,1.0
2020-05-21,704.5,727.05,700.75,724.85,721.4884,438093,0.0000,1.0
2020-05-20,657.2,711.6,657.2,707.7,704.418,390747,0.0000,1.0
2020-05-19,675.0,679.5,656.0,662.55,659.4774,151659,0.0000,1.0
2020-05-18,675.0,682.0,655.0,669.45,666.3453,226046,0.0000,1.0
2020-05-15,664.0,675.0,657.2,664.85,661.7667,245111,0.0000,1.0
2020-05-14,671.2,681.5,655.8,666.0,662.9113,457047,0.0000,1.0
2020-05-13,700.0,700.45,668.65,676.15,673.0143,272440,0.0000,1.0
2020-05-12,658.05,694.9,658.05,691.1,687.8949,589444,0.0000,1.0
2020-05-11,652.0,673.4,647.1,664.1,661.0201,304312,0.0000,1.0
2020-05-08,659.95,663.5,639.85,652.5,649.474,247658,0.0000,1.0
2020-05-07,660.0,671.0,646.0,648.35,645.3432,388731,0.0000,1.0
2020-05-06,631.0,667.35,626.7,661.75,658.6811,375215,0.0000,1.0
2020-05-05,664.7,668.8,628.0,631.85,628.9197,236256,0.0000,1.0
2020-05-04,618.85,681.0,605.05,652.85,649.8223,567482,0.0000,1.0
2020-04-30,631.05,640.8,609.2,625.95,623.047,186558,0.0000,1.0
2020-04-29,619.1,631.4,613.0,625.1,622.2011,294130,0.0000,1.0
2020-04-28,639.0,642.35,616.4,619.25,616.3782,187299,0.0000,1.0
2020-04-27,638.7,642.45,622.3,633.6,630.6617,228196,0.0000,1.0
2020-04-24,630.0,654.05,618.45,623.95,621.0563,446467,0.0000,1.0
2020-04-23,647.45,665.0,624.0,628.95,626.0331,536761,0.0000,1.0
2020-04-22,651.0,684.25,631.75,643.15,640.1674,1601282,0.0000,1.0
2020-04-21,531.0,648.65,525.05,644.45,641.4613,1557713,0.0000,1.0
2020-04-20,545.0,553.1,526.85,540.55,538.0431,443393,0.0000,1.0
2020-04-17,559.0,568.2,531.5,542.7,540.1832,454208,0.0000,1.0
2020-04-16,522.0,549.7,510.45,545.35,542.8208,324466,0.0000,1.0
2020-04-15,522.0,537.5,497.25,514.85,512.4623,565676,0.0000,1.0
2020-04-13,469.9,511.5,464.35,503.0,500.6673,601762,0.0000,1.0
2020-04-09,456.0,475.9,446.0,460.05,457.9165,400506,0.0000,1.0
2020-04-08,427.6,476.0,425.15,438.25,436.2175,568722,0.0000,1.0
2020-04-07,404.0,455.5,393.75,445.5,443.4339,346117,0.0000,1.0
2020-04-03,352.95,412.0,333.35,382.35,380.5768,678575,0.0000,1.0
2020-04-01,435.0,435.0,384.75,392.15,390.3314,146774,0.0000,1.0
2020-03-31,409.95,415.0,398.3,413.05,411.1345,78587,0.0000,1.0
2020-03-30,397.95,405.65,380.0,389.3,387.4945,138957,0.0000,1.0
2020-03-27,385.0,406.05,378.0,392.3,390.4807,201050,0.0000,1.0
2020-03-26,340.05,364.9,340.0,361.4,359.724,149283,0.0000,1.0
2020-03-25,325.0,340.0,318.4,333.5,331.9533,87871,0.0000,1.0
2020-03-24,318.0,343.45,297.25,325.95,324.4383,222164,0.0000,1.0
2020-03-23,340.6,342.0,281.15,294.35,292.9849,157102,0.0000,1.0
2020-03-20,361.5,372.0,341.2,347.0,345.3907,220326,0.0000,1.0
2020-03-19,360.0,362.35,341.55,345.8,344.1963,257431,0.0000,1.0
2020-03-18,421.0,435.0,352.0,363.75,362.063,225238,0.0000,1.0
2020-03-17,409.95,444.6,407.0,413.1,411.1842,197596,0.0000,1.0
2020-03-16,400.0,440.65,399.15,404.85,402.9725,160589,0.0000,1.0
2020-03-13,345.6,449.35,337.05,416.05,414.1205,465251,0.0000,1.0
2020-03-12,443.0,443.0,371.1,374.5,372.7632,280808,0.0000,1.0
2020-03-11,465.0,474.6,444.55,449.85,447.7638,602639,0.0000,1.0
2020-03-09,503.55,505.8,465.25,470.35,468.1687,511328,0.0000,1.0
2020-03-06,520.0,520.0,504.0,509.9,507.5353,2695911,0.0000,1.0
2020-03-05,525.2,534.1,521.6,526.7,524.2574,200277,0.0000,1.0
2020-03-04,512.1,528.9,506.7,520.75,518.335,182952,0.0000,1.0
2020-03-03,494.85,515.0,494.85,511.4,509.0283,115065,0.0000,1.0
2020-03-02,509.0,519.3,490.2,494.85,492.5551,121880,0.0000,1.0
2020-02-28,516.0,516.0,497.15,505.75,503.4044,108512,0.0000,1.0
2020-02-27,510.1,521.6,508.3,519.25,516.8419,598429,0.0000,1.0
2020-02-26,504.0,520.0,504.0,510.05,507.6846,458481,0.0000,1.0
2020-02-25,510.15,520.0,497.1,504.1,501.7621,267771,0.0000,1.0
2020-02-24,539.6,539.6,491.9,503.85,501.5133,625219,0.0000,1.0
2020-02-20,610.0,617.0,590.85,599.55,596.7696,433032,0.0000,1.0
2020-02-19,550.2,607.05,550.2,602.25,599.4569,897415,0.0000,1.0
2020-02-18,491.45,502.8,482.5,500.2,497.8803,145779,0.0000,1.0
2020-02-17,517.0,519.2,492.3,493.35,491.062,272960,1.7500,1.0
2020-02-14,527.0,532.75,512.25,514.45,510.3222,342214,0.0000,1.0
2020-02-13,549.0,549.0,525.0,527.0,522.7716,216106,0.0000,1.0
2020-02-12,549.0,552.5,538.2,544.85,540.4785,111394,0.0000,1.0
2020-02-11,543.05,551.45,537.9,548.15,543.7519,94594,0.0000,1.0
2020-02-10,548.8,555.35,534.6,542.1,537.7505,270857,0.0000,1.0
2020-02-07,524.45,553.2,514.35,546.65,542.264,694959,0.0000,1.0
2020-02-06,508.3,514.5,505.75,510.8,506.7016,264542,0.0000,1.0
2020-02-05,502.0,511.0,495.05,508.45,504.3704,281249,0.0000,1.0
2020-02-04,473.7,505.0,473.7,495.05,491.078,202952,0.0000,1.0
2020-02-03,465.0,478.75,465.0,473.7,469.8993,73852,0.0000,1.0
2020-01-31,483.9,486.75,477.25,481.35,477.4879,90093,0.0000,1.0
2020-01-30,508.8,509.1,466.75,480.3,476.4463,438785,0.0000,1.0
2020-01-29,506.7,511.0,503.65,507.3,503.2296,53384,0.0000,1.0
2020-01-28,514.0,515.0,501.25,503.9,499.8569,76654,0.0000,1.0
2020-01-27,503.95,517.5,500.0,511.0,506.8999,137570,0.0000,1.0
2020-01-24,492.25,504.0,491.7,501.05,497.0298,156777,0.0000,1.0
2020-01-23,500.0,500.0,487.8,489.4,485.4733,84959,0.0000,1.0
2020-01-22,498.8,510.9,490.8,497.7,493.7066,234474,0.0000,1.0
2020-01-21,482.85,495.25,475.0,493.05,489.094,104197,0.0000,1.0
2020-01-20,489.9,489.9,477.3,482.85,478.9758,86967,0.0000,1.0
2020-01-17,476.3,489.75,476.0,486.25,482.3485,90692,0.0000,1.0
2020-01-16,486.25,487.35,475.0,476.15,472.3296,91163,0.0000,1.0
2020-01-15,483.9,488.1,477.0,486.0,482.1006,145807,0.0000,1.0
2020-01-14,462.0,481.65,460.5,480.35,476.4958,167869,0.0000,1.0
2020-01-13,457.65,463.9,456.9,460.55,456.8548,40613,0.0000,1.0
2020-01-10,459.25,465.1,457.15,457.9,454.226,44665,0.0000,1.0
2020-01-09,455.2,464.15,454.3,457.0,453.3332,55990,0.0000,1.0
2020-01-08,444.35,453.65,444.35,451.05,447.4311,38767,0.0000,1.0
2020-01-07,447.9,454.9,446.85,452.45,448.8197,59703,0.0000,1.0
2020-01-06,459.4,459.6,442.35,443.55,439.9913,177085,0.0000,1.0
2020-01-03,461.0,471.7,457.65,460.1,456.4084,85880,0.0000,1.0
2020-01-02,459.0,465.6,458.0,462.0,458.2931,49894,0.0000,1.0
2020-01-01,458.8,463.3,457.25,458.35,454.6724,118704,0.0000,1.0
2019-12-31,464.0,469.2,455.5,457.2,453.5316,81975,0.0000,1.0
2019-12-30,467.85,467.85,462.5,465.3,461.5667,31658,0.0000,1.0
2019-12-27,459.7,467.65,459.7,462.85,459.1363,89637,0.0000,1.0
2019-12-26,465.1,466.0,458.5,459.7,456.0116,53670,0.0000,1.0
2019-12-24,469.0,471.2,463.55,465.1,461.3683,61102,0.0000,1.0
2019-12-23,471.0,474.3,464.15,468.25,464.493,107022,0.0000,1.0
2019-12-20,466.85,474.45,463.4,470.7,466.9232,117639,0.0000,1.0
2019-12-19,456.7,467.3,456.7,464.0,460.2771,224119,0.0000,1.0
2019-12-18,450.0,455.15,446.6,454.0,450.3573,77196,0.0000,1.0
2019-12-17,459.95,459.95,445.8,448.6,445.0006,122058,0.0000,1.0
2019-12-16,451.75,467.85,446.7,454.75,451.1013,291267,0.0000,1.0
2019-12-13,448.15,452.6,440.6,449.2,445.5959,89216,0.0000,1.0
2019-12-12,449.9,451.45,444.0,448.6,445.0006,79189,0.0000,1.0
2019-12-11,432.55,453.15,431.5,449.3,445.695,126103,0.0000,1.0
2019-12-10,450.0,450.4,430.0,432.55,429.0794,60536,0.0000,1.0
2019-12-09,451.0,452.5,442.5,447.95,444.3559,56950,0.0000,1.0
2019-12-06,449.55,453.5,442.75,445.65,442.0742,54949,0.0000,1.0
2019-12-05,450.0,455.7,447.0,449.25,445.6454,77463,0.0000,1.0
2019-12-04,443.0,454.55,440.7,452.55,448.919,69459,0.0000,1.0
2019-12-03,453.8,453.8,441.25,445.2,441.628,82216,0.0000,1.0
2019-12-02,450.0,454.7,447.8,450.15,446.5382,119702,0.0000,1.0
2019-11-29,455.05,462.2,445.9,450.2,446.5878,384666,0.0000,1.0
2019-11-28,456.9,458.25,446.9,450.2,446.5878,138781,0.0000,1.0
2019-11-27,448.0,456.9,446.25,453.35,449.7124,134306,0.0000,1.0
2019-11-26,444.0,449.7,439.9,445.55,441.9752,150270,0.0000,1.0
2019-11-25,429.1,443.7,429.1,440.45,436.9161,195369,0.0000,1.0
2019-11-22,434.75,449.5,421.7,428.7,425.2603,535252,0.0000,1.0
2019-11-21,444.0,448.65,426.8,429.6,426.1531,523164,1.2500,1.0
2019-11-20,430.0,449.15,430.0,444.7,439.8919,248267,0.0000,1.0
2019-11-19,430.0,435.0,425.65,431.15,426.4885,188092,0.0000,1.0
2019-11-18,413.0,428.9,412.9,425.05,420.4545,280871,0.0000,1.0
2019-11-15,400.1,415.95,396.4,410.05,405.6167,400906,0.0000,1.0
2019-11-14,414.0,414.0,389.7,395.55,391.2734,735204,0.0000,1.0
2019-11-13,448.0,457.6,427.65,433.4,428.7142,375781,0.0000,1.0
2019-11-11,440.0,443.75,431.65,437.6,432.8688,182852,0.0000,1.0
2019-11-08,453.7,456.0,436.65,438.95,434.2041,212258,0.0000,1.0
2019-11-07,454.0,454.5,442.8,452.0,447.113,179913,0.0000,1.0
2019-11-06,473.55,479.8,442.4,450.75,445.8765,573774,0.0000,1.0
2019-11-05,479.8,485.25,470.0,473.5,468.3805,172740,0.0000,1.0
2019-11-04,482.95,507.45,474.45,477.6,472.4362,405758,0.0000,1.0
2019-11-01,472.0,482.8,467.4,480.45,475.2554,135009,0.0000,1.0
2019-10-31,464.0,475.8,463.65,469.75,464.671,113473,0.0000,1.0
2019-10-30,473.0,478.65,459.4,462.95,457.9446,97021,0.0000,1.0
2019-10-29,473.0,474.4,467.45,471.9,466.7978,61474,0.0000,1.0
2019-10-25,467.9,474.9,462.9,470.6,465.512,109415,0.0000,1.0
