timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-12-18,886.0,888.2,873.0,874.4,868.2159,28425,0.0000,1.0
2019-12-17,891.0,898.6,883.05,885.8,879.5352,41016,0.0000,1.0
2019-12-16,894.7,894.7,882.9,886.95,880.6771,31642,0.0000,1.0
2019-12-13,877.5,903.0,870.0,890.45,884.1523,104113,0.0000,1.0
2019-12-12,869.9,878.55,861.9,871.0,864.8399,32121,0.0000,1.0
2019-12-11,865.95,870.0,856.4,864.6,858.4852,32494,0.0000,1.0
2019-12-10,870.0,870.75,855.7,861.75,855.6553,44451,0.0000,1.0
2019-12-09,879.9,879.9,864.25,867.75,861.6129,30017,0.0000,1.0
2019-12-06,876.0,879.8,869.0,871.85,865.6839,28061,0.0000,1.0
2019-12-05,881.45,888.8,872.05,875.45,869.2584,43374,0.0000,1.0
2019-12-04,875.6,884.9,862.35,874.95,868.7619,69532,0.0000,1.0
2019-12-03,889.0,889.0,871.0,875.6,869.4074,45127,0.0000,1.0
2019-12-02,898.1,903.35,878.7,881.05,874.8188,64809,0.0000,1.0
2019-11-29,883.0,919.0,878.0,897.1,890.7554,155630,0.0000,1.0
2019-11-28,887.95,888.05,878.15,882.2,875.9607,32490,0.0000,1.0
2019-11-27,876.1,890.8,876.1,883.15,876.904,55260,0.0000,1.0
2019-11-26,888.0,895.0,875.0,878.8,872.5847,76531,0.0000,1.0
2019-11-25,878.0,889.7,873.8,881.9,875.6628,51047,0.0000,1.0
2019-11-22,889.0,889.0,872.95,875.8,869.6059,64811,0.0000,1.0
2019-11-21,896.0,905.7,880.55,884.6,878.3438,121565,0.0000,1.0
2019-11-20,911.0,916.9,890.0,895.25,888.9184,125309,0.0000,1.0
2019-11-19,921.55,924.55,900.1,902.25,895.8689,101401,0.0000,1.0
2019-11-18,937.0,937.85,916.1,921.55,915.0324,112585,0.0000,1.0
2019-11-15,919.0,940.0,902.4,927.3,920.7417,313578,0.0000,1.0
2019-11-14,915.0,946.5,896.65,906.85,900.4363,307131,0.0000,1.0
2019-11-13,950.0,981.35,903.65,931.8,925.2099,624825,0.0000,1.0
2019-11-11,885.95,943.55,884.1,932.8,926.2028,469598,0.0000,1.0
2019-11-08,880.0,891.0,874.0,877.25,871.0457,81972,0.0000,1.0
2019-11-07,890.0,891.5,880.0,881.25,875.0174,64800,0.0000,1.0
2019-11-06,884.2,894.7,880.0,883.95,877.6983,96094,0.0000,1.0
2019-11-05,884.0,907.0,871.25,881.7,875.4642,199672,0.0000,1.0
2019-11-04,892.0,898.55,881.05,883.45,877.2018,80451,0.0000,1.0
2019-11-01,887.0,908.25,884.25,890.3,884.0034,148198,0.0000,1.0
2019-10-31,899.8,907.85,877.0,882.2,875.9607,211207,0.0000,1.0
2019-10-30,882.0,919.9,880.0,890.4,884.1027,345067,0.0000,1.0
2019-10-29,910.0,910.0,878.5,883.45,877.2018,228899,0.0000,1.0
2019-10-25,907.0,916.0,876.0,899.4,893.0391,444208,0.0000,1.0
2019-10-24,920.0,953.65,863.2,901.45,895.0745,1507084,0.0000,1.0
2019-10-23,863.0,909.5,863.0,900.4,894.032,1004604,0.0000,1.0
2019-10-22,787.0,866.0,781.25,845.3,839.3216,1044282,0.0000,1.0
2019-10-18,726.1,789.9,716.0,779.2,773.6892,1112931,0.0000,1.0
2019-10-17,700.05,732.9,687.3,724.35,719.227,535046,0.0000,1.0
2019-10-16,714.8,720.55,698.4,700.6,695.645,331428,0.0000,1.0
2019-10-15,737.0,748.9,696.2,713.1,708.0566,1226125,0.0000,1.0
2019-10-14,644.0,743.8,625.0,728.6,723.447,5440273,0.0000,1.0
