timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-04,1716.35,1750.0,1716.35,1743.15,1743.15,46844,0.0000,1.0
2021-01-01,1715.05,1723.0,1695.75,1712.65,1712.65,56789,0.0000,1.0
2020-12-31,1688.0,1735.15,1673.5,1723.15,1723.15,34456,0.0000,1.0
2020-12-30,1700.0,1700.05,1676.85,1689.15,1689.15,42934,0.0000,1.0
2020-12-29,1700.0,1714.0,1670.0,1691.7,1691.7,45046,0.0000,1.0
2020-12-28,1641.0,1713.4,1641.0,1687.25,1687.25,70611,0.0000,1.0
2020-12-24,1641.0,1672.55,1616.0,1643.75,1643.75,68678,0.0000,1.0
2020-12-23,1541.0,1658.0,1541.0,1649.0,1649.0,147453,0.0000,1.0
2020-12-22,1356.4,1594.9,1356.4,1573.35,1573.35,345004,0.0000,1.0
2020-12-21,1650.8,1650.8,1485.8,1507.1,1507.1,125611,0.0000,1.0
2020-12-18,1640.0,1684.45,1638.7,1650.85,1650.85,66927,0.0000,1.0
2020-12-17,1650.0,1652.15,1625.75,1641.3,1641.3,45537,0.0000,1.0
2020-12-16,1679.0,1681.9,1637.8,1656.65,1656.65,30707,0.0000,1.0
2020-12-15,1759.0,1759.0,1652.0,1657.9,1657.9,58176,0.0000,1.0
2020-12-14,1717.05,1729.5,1698.0,1714.45,1714.45,41509,0.0000,1.0
2020-12-11,1737.6,1748.0,1700.0,1729.7,1729.7,42495,0.0000,1.0
2020-12-10,1749.0,1750.0,1722.75,1736.1,1736.1,23620,0.0000,1.0
2020-12-09,1750.0,1767.65,1725.2,1730.3,1730.3,42014,0.0000,1.0
2020-12-08,1752.0,1786.95,1737.05,1746.35,1746.35,85924,0.0000,1.0
2020-12-07,1740.0,1767.7,1722.65,1740.5,1740.5,48193,0.0000,1.0
2020-12-04,1660.0,1751.5,1650.25,1744.75,1744.75,227936,0.0000,1.0
2020-12-03,1605.0,1652.25,1605.0,1644.45,1644.45,75038,0.0000,1.0
2020-12-02,1565.1,1606.0,1549.45,1594.8,1594.8,54761,0.0000,1.0
2020-12-01,1514.05,1570.6,1514.05,1559.3,1559.3,68529,0.0000,1.0
2020-11-27,1545.0,1563.3,1505.0,1514.5,1514.5,76243,0.0000,1.0
2020-11-26,1562.0,1574.15,1522.7,1543.95,1543.95,96819,0.0000,1.0
2020-11-25,1660.0,1663.3,1582.55,1591.0,1591.0,113276,0.0000,1.0
2020-11-24,1662.0,1682.5,1645.05,1656.45,1656.45,60031,0.0000,1.0
2020-11-23,1671.55,1697.0,1646.1,1669.65,1669.65,41784,0.0000,1.0
2020-11-20,1691.7,1743.8,1644.55,1679.6,1679.6,129603,0.0000,1.0
2020-11-19,1702.0,1734.35,1677.65,1687.9,1687.9,71846,0.0000,1.0
2020-11-18,1648.8,1711.0,1627.9,1703.0,1703.0,60409,0.0000,1.0
2020-11-17,1620.4,1669.75,1586.4,1643.3,1643.3,49084,0.0000,1.0
2020-11-13,1613.0,1639.0,1605.7,1616.05,1616.05,22117,0.0000,1.0
2020-11-12,1619.1,1649.75,1607.65,1630.35,1630.35,55675,0.0000,1.0
2020-11-11,1609.0,1630.8,1595.0,1619.1,1619.1,70869,0.0000,1.0
2020-11-10,1590.1,1638.0,1550.55,1627.9,1627.9,187131,0.0000,1.0
2020-11-09,1423.0,1496.15,1423.0,1491.65,1491.65,78049,0.0000,1.0
2020-11-06,1422.0,1440.35,1402.6,1421.45,1421.45,51940,0.0000,1.0
2020-11-05,1343.0,1426.35,1327.95,1417.8,1417.8,70058,0.0000,1.0
2020-11-04,1341.0,1370.35,1324.05,1341.25,1341.25,27562,0.0000,1.0
2020-11-03,1305.0,1386.9,1293.0,1368.35,1368.35,79566,0.0000,1.0
2020-11-02,1311.2,1326.3,1286.0,1311.2,1311.2,36164,0.0000,1.0
2020-10-30,1322.8,1346.0,1296.75,1308.65,1308.65,114728,0.0000,1.0
2020-10-29,1269.7,1340.35,1260.0,1331.2,1331.2,57510,0.0000,1.0
2020-10-28,1309.8,1334.4,1289.2,1293.05,1293.05,19813,0.0000,1.0
2020-10-27,1340.0,1360.0,1293.95,1326.55,1326.55,31720,0.0000,1.0
2020-10-26,1369.0,1386.65,1344.95,1351.75,1351.75,23840,0.0000,1.0
2020-10-23,1366.0,1389.95,1361.8,1371.95,1371.95,48799,0.0000,1.0
2020-10-22,1356.25,1375.45,1347.85,1356.25,1356.25,17980,0.0000,1.0
2020-10-21,1374.1,1391.2,1348.5,1365.8,1365.8,23447,0.0000,1.0
2020-10-20,1350.0,1378.0,1347.85,1373.05,1373.05,16251,0.0000,1.0
2020-10-19,1330.1,1375.0,1330.1,1366.0,1366.0,57891,0.0000,1.0
2020-10-16,1310.05,1340.0,1309.5,1331.85,1331.85,25922,0.0000,1.0
2020-10-15,1347.7,1365.0,1300.0,1305.6,1305.6,52094,0.0000,1.0
2020-10-14,1353.2,1378.0,1323.0,1342.65,1342.65,27973,0.0000,1.0
2020-10-13,1380.0,1395.55,1356.95,1364.2,1364.2,32731,0.0000,1.0
2020-10-12,1366.5,1389.0,1355.2,1379.65,1379.65,69086,0.0000,1.0
2020-10-09,1334.35,1393.3,1326.0,1367.35,1367.35,85651,0.0000,1.0
2020-10-08,1349.4,1356.05,1315.8,1330.1,1330.1,30164,0.0000,1.0
2020-10-07,1338.0,1344.2,1306.4,1337.5,1337.5,50410,0.0000,1.0
2020-10-06,1309.0,1344.75,1305.45,1330.8,1330.8,93732,0.0000,1.0
2020-10-05,1270.0,1328.95,1265.6,1297.4,1297.4,99046,0.0000,1.0
2020-10-01,1259.0,1283.15,1253.35,1269.2,1269.2,73107,0.0000,1.0
2020-09-30,1240.0,1262.1,1220.2,1249.7,1249.7,73612,0.0000,1.0
2020-09-29,1286.0,1289.45,1224.05,1240.1,1240.1,62241,0.0000,1.0
2020-09-28,1250.0,1283.25,1245.25,1274.75,1274.75,78721,0.0000,1.0
2020-09-25,1207.0,1250.0,1197.2,1244.3,1244.3,74796,0.0000,1.0
2020-09-24,1253.0,1262.65,1182.6,1196.75,1196.75,85900,0.0000,1.0
2020-09-23,1238.0,1298.75,1238.0,1282.6,1282.6,84699,0.0000,1.0
2020-09-22,1280.1,1285.0,1208.9,1233.4,1233.4,71958,0.0000,1.0
2020-09-21,1320.0,1350.0,1286.15,1296.55,1296.55,56187,0.0000,1.0
2020-09-18,1332.85,1332.85,1302.9,1313.65,1313.65,44149,0.0000,1.0
2020-09-17,1319.5,1337.7,1310.0,1326.85,1326.85,41188,0.0000,1.0
2020-09-16,1350.0,1354.15,1313.8,1318.3,1318.3,70882,0.0000,1.0
2020-09-15,1334.9,1354.95,1321.0,1344.15,1344.15,73255,0.0000,1.0
2020-09-14,1293.65,1327.95,1290.85,1321.0,1321.0,163793,0.0000,1.0
2020-09-11,1265.0,1300.0,1238.4,1293.65,1293.65,165248,0.0000,1.0
2020-09-10,1260.0,1284.45,1249.8,1258.05,1258.05,53634,0.0000,1.0
2020-09-09,1250.0,1255.95,1207.5,1248.2,1248.2,87363,0.0000,1.0
2020-09-08,1236.25,1301.95,1236.25,1250.6,1250.6,262207,0.0000,1.0
2020-09-07,1257.0,1266.05,1224.25,1229.95,1229.95,90684,0.0000,1.0
2020-09-04,1240.0,1310.6,1240.0,1256.6,1256.6,231824,0.0000,1.0
2020-09-03,1262.4,1304.2,1253.9,1281.4,1281.4,195381,0.0000,1.0
2020-09-02,1198.6,1270.4,1198.6,1247.95,1247.95,210066,0.0000,1.0
2020-09-01,1192.0,1235.8,1192.0,1203.0,1203.0,99581,0.0000,1.0
2020-08-31,1195.7,1252.05,1171.85,1198.35,1198.35,323642,0.0000,1.0
2020-08-28,1196.0,1207.5,1177.5,1183.8,1183.8,58986,0.0000,1.0
2020-08-27,1178.0,1190.0,1169.65,1185.05,1185.05,45053,0.0000,1.0
2020-08-26,1199.0,1199.0,1167.0,1175.05,1175.05,70805,0.0000,1.0
2020-08-25,1162.1,1205.0,1161.7,1165.35,1165.35,200413,0.0000,1.0
2020-08-24,1179.0,1191.3,1147.0,1157.95,1157.95,139797,0.0000,1.0
2020-08-21,1210.0,1218.25,1166.0,1174.05,1174.05,65659,0.0000,1.0
2020-08-20,1207.0,1227.45,1190.0,1199.3,1199.3,125106,0.0000,1.0
2020-08-19,1206.0,1231.75,1192.25,1215.4,1215.4,182271,0.0000,1.0
2020-08-18,1126.1,1218.0,1126.1,1196.6,1196.6,467865,0.0000,1.0
2020-08-17,1149.9,1155.8,1111.05,1148.2,1148.2,158557,0.0000,1.0
2020-08-14,1172.2,1210.0,1112.7,1138.85,1138.85,659189,0.0000,1.0
2020-08-13,1035.0,1177.7,1034.0,1161.5,1161.5,1219487,0.0000,1.0
2020-08-12,940.0,1056.0,935.3,1034.65,1034.65,6469817,0.0000,1.0
2020-08-11,965.0,965.0,937.3,940.05,940.05,48009,0.0000,1.0
2020-08-10,948.0,956.5,930.8,952.9,952.9,78573,0.0000,1.0
2020-08-07,946.0,946.0,928.0,939.5,939.5,48335,0.0000,1.0
2020-08-06,975.1,976.9,943.0,945.05,945.05,86660,0.0000,1.0
2020-08-05,988.9,994.25,961.75,969.6,969.6,81404,0.0000,1.0
2020-08-04,955.0,988.7,955.0,984.1,984.1,33538,0.0000,1.0
2020-08-03,978.0,985.05,951.25,953.8,953.8,74498,0.0000,1.0
2020-07-31,941.0,989.0,929.25,979.15,979.15,280200,0.0000,1.0
2020-07-30,873.1,948.0,873.1,939.75,939.75,358718,0.0000,1.0
2020-07-29,906.0,922.75,899.0,909.8,909.8,109182,0.0000,1.0
2020-07-28,900.0,919.0,883.9,913.9,913.9,128393,0.0000,1.0
2020-07-27,950.0,950.0,899.6,902.7,902.7,104788,0.0000,1.0
2020-07-24,965.3,966.0,940.4,948.1,948.1,50568,0.0000,1.0
2020-07-23,964.0,981.0,961.1,963.5,963.5,86627,0.0000,1.0
2020-07-22,964.0,973.75,946.25,965.8,965.8,121332,0.0000,1.0
2020-07-21,971.35,987.55,961.0,964.3,964.3,62135,0.0000,1.0
2020-07-20,1000.0,1000.0,960.9,971.35,971.35,100832,0.0000,1.0
2020-07-17,994.0,1008.8,985.5,991.4,991.4,108283,0.0000,1.0
2020-07-16,972.0,1001.5,950.05,990.15,990.15,214473,0.0000,1.0
2020-07-15,961.0,978.65,949.2,952.35,952.35,91117,0.0000,1.0
2020-07-14,1005.0,1005.0,942.0,955.3,955.3,179179,0.0000,1.0
2020-07-13,1016.25,1028.7,1008.95,1014.45,1014.45,57796,0.0000,1.0
2020-07-10,1005.0,1028.2,1004.0,1017.1,1017.1,62793,0.0000,1.0
2020-07-09,1040.2,1075.2,1013.4,1020.2,1020.2,76592,0.0000,1.0
2020-07-08,1025.2,1063.95,1025.2,1040.2,1040.2,65768,0.0000,1.0
2020-07-07,1030.0,1042.0,1019.55,1033.5,1033.5,87037,0.0000,1.0
2020-07-06,1018.0,1033.9,1002.7,1026.9,1026.9,50816,0.0000,1.0
2020-07-03,1003.2,1018.0,1001.05,1011.3,1011.3,109239,0.0000,1.0
2020-07-02,1001.0,1017.0,995.25,1001.95,1001.95,27802,0.0000,1.0
2020-07-01,1003.0,1006.5,988.0,995.55,995.55,37705,0.0000,1.0
2020-06-30,1025.0,1031.35,983.25,988.8,988.8,111388,0.0000,1.0
2020-06-29,1022.0,1032.0,999.3,1009.1,1009.1,90470,0.0000,1.0
2020-06-26,1050.0,1061.45,1022.65,1029.05,1029.05,74795,0.0000,1.0
2020-06-25,1050.0,1067.6,1037.05,1044.6,1044.6,72700,0.0000,1.0
2020-06-24,1071.5,1105.55,1051.05,1063.0,1063.0,82624,0.0000,1.0
2020-06-23,1058.0,1078.3,1035.55,1071.5,1071.5,81179,0.0000,1.0
2020-06-22,1047.85,1078.9,1031.15,1048.05,1048.05,85618,0.0000,1.0
2020-06-19,1028.0,1048.65,1018.45,1027.45,1027.45,113855,0.0000,1.0
2020-06-18,1000.0,1029.75,997.5,1024.4,1024.4,42610,0.0000,1.0
2020-06-17,1005.95,1018.0,989.8,1005.05,1005.05,78109,0.0000,1.0
2020-06-16,1029.1,1037.45,984.0,1005.95,1005.95,82682,0.0000,1.0
2020-06-15,1040.0,1042.5,983.0,992.45,992.45,128727,0.0000,1.0
2020-06-12,961.95,1014.15,951.0,1003.4,1003.4,177264,0.0000,1.0
2020-06-11,1020.0,1064.65,985.25,1005.75,1005.75,144597,0.0000,1.0
2020-06-10,1083.0,1083.0,1013.15,1037.0,1037.0,190905,0.0000,1.0
2020-06-09,1127.0,1130.25,1072.0,1079.8,1079.8,122792,0.0000,1.0
2020-06-08,1214.95,1214.95,1110.9,1117.0,1117.0,231613,0.0000,1.0
2020-06-05,1120.0,1204.5,1120.0,1190.15,1190.15,376791,0.0000,1.0
2020-06-04,1029.4,1128.1,1025.75,1117.8,1117.8,335099,0.0000,1.0
2020-06-03,950.6,1064.95,949.85,1025.55,1025.55,574837,0.0000,1.0
2020-06-02,950.0,963.7,935.15,945.55,945.55,126231,0.0000,1.0
2020-06-01,968.0,982.55,948.9,953.5,953.5,120012,0.0000,1.0
2020-05-29,949.65,978.15,944.1,965.55,965.55,80702,0.0000,1.0
2020-05-28,955.0,983.9,944.0,977.65,977.65,108901,0.0000,1.0
2020-05-27,930.0,956.9,920.6,953.7,953.7,106829,0.0000,1.0
2020-05-26,1000.0,1000.0,936.5,941.0,941.0,173304,0.0000,1.0
2020-05-22,991.9,1016.0,966.8,974.1,974.1,259747,0.0000,1.0
2020-05-21,1002.0,1029.0,968.0,978.25,978.25,756520,0.0000,1.0
2020-05-20,914.8,926.7,900.6,911.9,911.9,77641,0.0000,1.0
2020-05-19,910.0,935.6,885.4,920.35,920.35,165212,0.0000,1.0
2020-05-18,944.0,944.0,850.3,912.2,912.2,330984,0.0000,1.0
2020-05-15,979.0,996.0,941.1,983.75,983.75,176884,0.0000,1.0
2020-05-14,1003.35,1003.35,963.2,971.9,971.9,59646,0.0000,1.0
2020-05-13,1056.7,1059.85,1001.35,1004.8,1004.8,100518,0.0000,1.0
2020-05-12,944.0,1025.0,944.0,1006.85,1006.85,317276,0.0000,1.0
2020-05-11,964.9,994.1,952.5,961.35,961.35,126075,0.0000,1.0
2020-05-08,917.05,949.0,917.05,929.25,929.25,55357,0.0000,1.0
2020-05-07,936.0,937.85,910.0,914.6,914.6,31624,0.0000,1.0
2020-05-06,937.0,953.9,913.2,935.7,935.7,61997,0.0000,1.0
2020-05-05,930.0,974.3,908.3,951.2,951.2,198278,0.0000,1.0
2020-05-04,949.0,954.55,915.0,927.5,927.5,64738,0.0000,1.0
2020-04-30,940.0,1036.55,931.25,994.7,994.7,204227,0.0000,1.0
2020-04-29,910.3,929.55,907.5,921.05,921.05,73118,0.0000,1.0
2020-04-28,877.9,915.0,872.75,908.85,908.85,78490,0.0000,1.0
2020-04-27,910.15,916.8,865.05,870.8,870.8,84857,0.0000,1.0
2020-04-24,934.0,938.0,880.0,891.5,891.5,82914,0.0000,1.0
2020-04-23,970.0,978.4,926.2,932.15,932.15,71047,0.0000,1.0
2020-04-22,986.0,1010.0,953.75,960.4,960.4,69735,0.0000,1.0
2020-04-21,984.0,1017.95,966.0,1010.55,1010.55,73333,0.0000,1.0
2020-04-20,1040.3,1041.25,999.0,1004.5,1004.5,94302,0.0000,1.0
2020-04-17,1020.0,1088.0,1016.95,1069.15,1069.15,89078,0.0000,1.0
2020-04-16,1008.25,1024.0,985.0,1011.1,1011.1,75467,0.0000,1.0
2020-04-15,1015.0,1036.45,998.2,1010.2,1010.2,106580,0.0000,1.0
2020-04-13,1081.0,1090.85,990.0,1068.25,1068.25,127847,0.0000,1.0
2020-04-09,1010.0,1068.2,981.35,1039.35,1039.35,65245,0.0000,1.0
2020-04-08,953.0,1078.15,944.8,990.1,990.1,124568,0.0000,1.0
2020-04-07,970.1,988.55,929.05,980.15,980.15,76382,0.0000,1.0
2020-04-03,1008.25,1008.25,915.7,952.3,952.3,87344,0.0000,1.0
2020-04-01,1045.0,1047.5,982.95,999.75,999.75,42313,0.0000,1.0
2020-03-31,1047.0,1078.55,1018.0,1068.25,1068.25,38467,0.0000,1.0
2020-03-30,1024.0,1050.0,953.75,1017.15,1017.15,40971,0.0000,1.0
2020-03-27,1058.0,1068.4,1007.5,1028.45,1028.45,59282,0.0000,1.0
2020-03-26,1010.0,1130.0,967.0,1008.95,1008.95,226413,0.0000,1.0
2020-03-25,855.0,1056.95,844.0,1011.4,1011.4,114413,0.0000,1.0
2020-03-24,825.0,952.6,765.05,919.1,919.1,167891,0.0000,1.0
2020-03-23,800.0,950.3,785.0,850.05,850.05,63987,0.0000,1.0
2020-03-20,860.0,955.65,836.0,871.9,871.9,195026,0.0000,1.0
2020-03-19,910.0,985.0,888.0,908.85,908.85,101191,0.0000,1.0
2020-03-18,963.5,977.0,923.1,952.25,952.25,84064,0.0000,1.0
2020-03-17,945.0,1005.65,936.95,975.8,975.8,136141,0.0000,1.0
2020-03-16,968.0,1004.1,915.0,979.25,979.25,79480,0.0000,1.0
2020-03-13,916.65,1031.25,875.0,999.4,999.4,92933,0.0000,1.0
2020-03-12,1039.95,1039.95,946.65,1018.5,1018.5,221407,0.0000,1.0
2020-03-11,1221.0,1221.0,1117.9,1155.45,1155.45,52755,0.0000,1.0
2020-03-09,1145.0,1232.35,1145.0,1214.45,1214.45,84065,0.0000,1.0
2020-03-06,1124.2,1185.0,1115.0,1178.0,1178.0,50544,0.0000,1.0
2020-03-05,1200.0,1227.4,1185.0,1211.85,1211.85,66698,0.0000,1.0
2020-03-04,1229.0,1230.85,1155.0,1200.6,1200.6,200006,0.0000,1.0
2020-03-03,1245.8,1284.0,1218.25,1229.15,1229.15,170585,0.0000,1.0
2020-03-02,1332.0,1346.25,1214.55,1238.8,1238.8,103095,0.0000,1.0
2020-02-28,1333.7,1342.0,1229.75,1300.7,1300.7,93746,0.0000,1.0
2020-02-27,1382.9,1382.9,1359.2,1366.35,1366.35,33223,0.0000,1.0
2020-02-26,1378.0,1410.0,1352.65,1394.05,1394.05,64342,0.0000,1.0
2020-02-25,1441.0,1441.0,1334.0,1376.7,1376.7,210107,0.0000,1.0
2020-02-24,1465.0,1477.65,1419.65,1444.3,1444.3,17048,0.0000,1.0
2020-02-20,1480.0,1480.0,1455.0,1464.95,1464.95,9956,0.0000,1.0
2020-02-19,1450.15,1493.0,1450.15,1481.15,1481.15,25950,0.0000,1.0
2020-02-18,1455.55,1479.0,1428.0,1470.15,1470.15,35781,0.0000,1.0
2020-02-17,1447.5,1465.4,1436.75,1455.55,1455.55,13750,0.0000,1.0
2020-02-14,1445.0,1464.05,1432.0,1440.5,1440.5,17107,0.0000,1.0
2020-02-13,1431.0,1457.0,1431.0,1443.75,1443.75,15134,0.0000,1.0
2020-02-12,1390.8,1448.0,1381.55,1442.0,1442.0,54563,0.0000,1.0
2020-02-11,1401.1,1416.1,1384.25,1390.1,1390.1,24360,0.0000,1.0
2020-02-10,1390.1,1411.8,1388.45,1400.7,1400.7,29327,0.0000,1.0
2020-02-07,1419.0,1419.0,1392.3,1399.75,1399.75,18285,0.0000,1.0
2020-02-06,1446.0,1455.3,1387.8,1404.35,1404.35,38566,0.0000,1.0
2020-02-05,1430.0,1455.95,1408.0,1450.15,1450.15,27211,0.0000,1.0
2020-02-04,1400.0,1418.75,1395.5,1412.7,1412.7,18549,0.0000,1.0
2020-02-03,1365.95,1401.0,1349.1,1392.15,1392.15,23979,0.0000,1.0
2020-01-31,1421.0,1427.2,1370.75,1377.5,1377.5,53006,0.0000,1.0
2020-01-30,1455.0,1455.15,1405.1,1415.7,1415.7,42784,0.0000,1.0
2020-01-29,1455.0,1479.7,1438.15,1462.2,1462.2,56676,0.0000,1.0
2020-01-28,1519.0,1541.2,1444.75,1453.25,1453.25,241635,0.0000,1.0
2020-01-27,1500.95,1513.05,1481.3,1492.85,1492.85,48003,0.0000,1.0
2020-01-24,1466.0,1513.2,1462.0,1500.95,1500.95,56397,0.0000,1.0
2020-01-23,1482.0,1489.0,1452.0,1466.0,1466.0,20670,0.0000,1.0
2020-01-22,1465.0,1475.2,1428.95,1468.65,1468.65,35067,0.0000,1.0
2020-01-21,1478.85,1478.85,1427.0,1438.05,1438.05,30829,0.0000,1.0
2020-01-20,1477.8,1484.35,1459.05,1470.95,1470.95,14823,0.0000,1.0
2020-01-17,1460.0,1479.25,1449.8,1472.6,1472.6,17164,0.0000,1.0
2020-01-16,1490.0,1507.45,1444.55,1456.9,1456.9,56884,0.0000,1.0
2020-01-15,1423.0,1452.7,1417.0,1446.55,1446.55,29397,0.0000,1.0
2020-01-14,1436.5,1436.7,1418.75,1422.85,1422.85,19663,0.0000,1.0
2020-01-13,1425.0,1436.4,1408.0,1423.85,1423.85,53587,0.0000,1.0
2020-01-10,1415.0,1432.0,1408.0,1416.25,1416.25,65573,0.0000,1.0
2020-01-09,1376.0,1410.4,1371.05,1402.3,1402.3,50979,0.0000,1.0
2020-01-08,1330.0,1367.0,1322.65,1352.7,1352.7,37373,0.0000,1.0
2020-01-07,1330.0,1369.05,1328.95,1364.6,1364.6,39627,0.0000,1.0
2020-01-06,1345.0,1347.75,1318.95,1326.65,1326.65,58796,0.0000,1.0
2020-01-03,1329.5,1382.0,1302.0,1360.95,1360.95,174887,0.0000,1.0
2020-01-02,1338.0,1346.05,1329.6,1332.9,1332.9,16561,0.0000,1.0
2020-01-01,1335.0,1347.25,1330.5,1333.8,1333.8,17350,0.0000,1.0
2019-12-31,1346.0,1358.15,1328.0,1333.2,1333.2,36130,0.0000,1.0
2019-12-30,1338.0,1352.95,1330.5,1343.35,1343.35,45704,0.0000,1.0
2019-12-27,1323.05,1345.0,1314.3,1339.35,1339.35,98025,0.0000,1.0
2019-12-26,1308.0,1338.6,1299.35,1321.1,1321.1,86599,0.0000,1.0
2019-12-24,1300.55,1309.65,1297.8,1307.25,1307.25,44932,0.0000,1.0
2019-12-23,1285.1,1316.0,1280.0,1300.55,1300.55,84801,0.0000,1.0
2019-12-20,1302.0,1305.6,1287.0,1293.5,1293.5,53278,0.0000,1.0
2019-12-19,1317.0,1317.0,1280.1,1285.8,1285.8,58017,0.0000,1.0
2019-12-18,1321.7,1321.7,1292.9,1309.6,1309.6,25442,0.0000,1.0
2019-12-17,1303.05,1319.75,1296.1,1315.35,1315.35,27399,0.0000,1.0
2019-12-16,1333.0,1333.0,1292.1,1300.35,1300.35,61265,0.0000,1.0
2019-12-13,1355.0,1368.0,1310.6,1322.45,1322.45,66230,0.0000,1.0
2019-12-12,1341.0,1359.15,1331.75,1338.0,1338.0,18929,0.0000,1.0
2019-12-11,1339.0,1348.35,1326.25,1339.15,1339.15,23637,0.0000,1.0
2019-12-10,1328.0,1340.0,1323.5,1327.35,1327.35,23233,0.0000,1.0
2019-12-09,1339.0,1351.45,1318.0,1327.45,1327.45,34194,0.0000,1.0
2019-12-06,1328.8,1334.45,1306.8,1321.65,1321.65,91920,0.0000,1.0
2019-12-05,1384.0,1393.35,1316.55,1320.2,1320.2,148190,0.0000,1.0
2019-12-04,1390.0,1419.25,1387.0,1405.2,1405.2,37132,0.0000,1.0
