timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2021-01-20,2022.5,2058.05,2001.25,2054.8501,2054.8501,488577,0.0000,1.0
2021-01-19,1994.0,2030.9,1993.65,2016.3,2016.3,591919,0.0000,1.0
2021-01-18,1940.0,1996.6,1922.65,1983.5,1983.5,1363505,0.0000,1.0
2021-01-15,1960.0,1973.15,1920.15,1937.6,1937.6,1266407,0.0000,1.0
2021-01-14,1939.1,1966.5,1936.05,1960.6,1960.6,1829840,0.0000,1.0
2021-01-13,1964.8,1974.95,1918.65,1939.1,1939.1,474934,0.0000,1.0
2021-01-12,1910.0,1960.0,1900.0,1956.65,1956.65,497793,0.0000,1.0
2021-01-11,1935.0,1938.9,1892.25,1897.0,1897.0,415573,0.0000,1.0
2021-01-08,1920.9,1938.2,1912.7,1933.05,1933.05,299804,0.0000,1.0
2021-01-07,1921.9,1945.2,1905.65,1911.0,1911.0,564975,0.0000,1.0
2021-01-06,1968.0,1968.0,1905.0,1914.15,1914.15,864039,0.0000,1.0
2021-01-05,1972.05,1984.0,1956.0,1966.0,1966.0,338549,0.0000,1.0
2021-01-04,1988.55,1997.9,1967.9,1990.65,1990.65,345853,0.0000,1.0
2021-01-01,1986.15,1997.3,1982.3,1987.15,1987.15,157713,0.0000,1.0
2020-12-31,1994.75,2011.0,1980.0,1984.65,1984.65,465795,0.0000,1.0
2020-12-30,1992.55,2006.85,1975.9,1995.5,1995.5,224277,0.0000,1.0
2020-12-29,2007.35,2012.8,1982.6,1989.2,1989.2,250017,0.0000,1.0
2020-12-28,2004.1,2024.9,1995.6,2003.25,2003.25,335518,0.0000,1.0
2020-12-24,1950.8,1998.65,1947.05,1993.9,1993.9,289379,0.0000,1.0
2020-12-23,1932.8,1951.2,1920.0,1943.8,1943.8,299743,0.0000,1.0
2020-12-22,1940.0,1958.4,1887.75,1936.6,1936.6,972241,0.0000,1.0
2020-12-21,2010.0,2022.0,1856.05,1939.75,1939.75,1499610,0.0000,1.0
2020-12-18,1983.0,2005.0,1965.0,1992.25,1992.25,218330,0.0000,1.0
2020-12-17,1980.9,2005.0,1977.1,1985.05,1985.05,238834,0.0000,1.0
2020-12-16,1988.0,1995.0,1965.75,1976.05,1976.05,272748,0.0000,1.0
2020-12-15,1992.9,1992.9,1961.5,1974.0,1974.0,211535,0.0000,1.0
2020-12-14,2013.0,2015.25,1987.05,1991.15,1991.15,232903,0.0000,1.0
2020-12-11,2011.2,2037.8,1974.4,2005.6,2005.6,689028,0.0000,1.0
2020-12-10,2020.0,2028.4,2000.95,2007.2,2007.2,270177,0.0000,1.0
2020-12-09,2013.0,2033.8,2000.0,2026.65,2026.65,917242,0.0000,1.0
2020-12-08,1963.0,2014.2,1950.15,1993.75,1993.75,683240,0.0000,1.0
2020-12-07,1942.0,1965.0,1942.0,1958.05,1958.05,293809,0.0000,1.0
2020-12-04,1963.0,1967.85,1940.0,1946.55,1946.55,250336,0.0000,1.0
2020-12-03,1970.0,1981.1,1958.05,1963.45,1963.45,1489127,0.0000,1.0
2020-12-02,1962.95,1962.95,1935.0,1957.6,1957.6,220138,0.0000,1.0
2020-12-01,1935.25,1965.9,1931.0,1954.3,1954.3,593339,0.0000,1.0
2020-11-27,1941.0,1955.85,1921.55,1929.85,1929.85,523191,0.0000,1.0
2020-11-26,1950.05,1964.85,1930.4,1953.8,1953.8,450855,0.0000,1.0
2020-11-25,1980.0,1992.0,1942.3,1947.75,1947.75,914063,0.0000,1.0
2020-11-24,1962.0,1973.6,1931.2,1965.1,1965.1,750504,0.0000,1.0
2020-11-23,1929.0,1970.0,1927.0,1950.8,1950.8,598632,0.0000,1.0
2020-11-20,1977.8,1984.1,1894.6,1899.2,1899.2,863183,0.0000,1.0
2020-11-19,1986.4,2010.0,1968.0,1972.65,1972.65,802733,0.0000,1.0
2020-11-18,1997.45,2006.65,1961.0,1987.2,1987.2,427982,0.0000,1.0
2020-11-17,2084.0,2084.0,1985.0,1992.9,1992.9,643296,0.0000,1.0
2020-11-13,1990.0,2036.65,1981.0,1996.1,1996.1,1825121,0.0000,1.0
2020-11-12,1985.0,2008.35,1965.0,1979.85,1979.85,711464,0.0000,1.0
2020-11-11,2092.0,2095.3501,1979.0,1996.9,1996.9,811189,0.0000,1.0
2020-11-10,2075.0,2090.0,2041.8,2084.5,2084.5,1068647,0.0000,1.0
2020-11-09,2058.7,2070.0,2038.9,2050.3,2050.3,843691,0.0000,1.0
2020-11-06,1988.0,2040.0,1977.65,2029.0,2029.0,1886873,0.0000,1.0
2020-11-05,1949.0,1960.0,1931.4,1955.1,1955.1,954587,0.0000,1.0
2020-11-04,1840.0,1928.85,1840.0,1913.45,1913.45,1065630,0.0000,1.0
2020-11-03,1888.0,1909.5,1835.0,1849.45,1849.45,1164099,0.0000,1.0
2020-11-02,2033.5,2033.5,1860.0,1877.3,1877.3,1444243,0.0000,1.0
2020-10-30,2035.0,2064.6499,2022.0,2054.3501,2054.3501,354434,0.0000,1.0
2020-10-29,1999.4,2042.3,1990.75,2026.55,2026.55,384785,0.0000,1.0
2020-10-28,2044.0,2057.8999,2006.9,2010.7,2010.7,1519047,0.0000,1.0
2020-10-27,2032.0,2060.0,2005.55,2034.2,2034.2,476055,0.0000,1.0
2020-10-26,2101.0,2106.0,2018.45,2028.7,2028.7,560855,0.0000,1.0
2020-10-23,2109.0,2134.8,2095.6499,2112.55,2112.55,618540,0.0000,1.0
2020-10-22,2123.0,2133.05,2091.5,2107.1001,2107.1001,301966,0.0000,1.0
2020-10-21,2171.1001,2191.0,2098.75,2123.25,2123.25,534557,0.0000,1.0
2020-10-20,2183.7,2193.7,2152.2,2155.5,2155.5,364138,0.0000,1.0
2020-10-19,2192.0,2228.3999,2156.0,2175.8,2175.8,352226,0.0000,1.0
2020-10-16,2214.8,2232.0,2173.05,2175.5,2175.5,440109,0.0000,1.0
2020-10-15,2291.0,2291.7,2195.1001,2205.55,2205.55,1514858,0.0000,1.0
2020-10-14,2284.8999,2304.2,2269.55,2287.3501,2287.3501,306815,0.0000,1.0
2020-10-13,2232.2,2285.95,2228.2,2280.25,2280.25,409570,0.0000,1.0
2020-10-12,2233.5,2254.8501,2226.8501,2236.6001,2236.6001,262242,0.0000,1.0
2020-10-09,2237.0,2252.6499,2217.2,2233.7,2233.7,305022,0.0000,1.0
2020-10-08,2261.8,2268.0,2222.3999,2238.8999,2238.8999,419058,0.0000,1.0
2020-10-07,2233.25,2309.3999,2221.0,2257.1499,2257.1499,875121,0.0000,1.0
2020-10-06,2228.0,2234.0,2201.45,2210.1499,2210.1499,259771,0.0000,1.0
2020-10-05,2246.0,2249.0,2205.5,2211.1499,2211.1499,393079,0.0000,1.0
2020-10-01,2264.0,2264.0,2213.8501,2225.05,2225.05,285180,0.0000,1.0
2020-09-30,2264.8,2267.55,2225.1001,2233.75,2233.75,1560690,0.0000,1.0
2020-09-29,2222.0,2264.0,2217.1499,2244.8501,2244.8501,325287,0.0000,1.0
2020-09-28,2229.0,2238.7,2207.25,2215.75,2215.75,516453,0.0000,1.0
2020-09-25,2196.0,2212.6001,2168.6001,2201.7,2201.7,413085,0.0000,1.0
2020-09-24,2210.0,2226.0,2175.6499,2181.1499,2181.1499,439081,0.0000,1.0
2020-09-23,2275.0,2276.5,2206.15,2229.55,2229.55,774144,0.0000,1.0
2020-09-22,2287.0,2287.0,2201.35,2211.15,2211.15,693332,0.0000,1.0
2020-09-21,2305.0,2336.55,2248.0,2255.15,2255.15,501009,0.0000,1.0
2020-09-18,2315.8,2319.6001,2277.05,2305.5,2305.5,518389,0.0000,1.0
2020-09-17,2319.0,2334.3999,2293.0,2299.3501,2299.3501,421866,0.0000,1.0
2020-09-16,2323.7,2368.8,2311.75,2323.8501,2323.8501,653164,0.0000,1.0
2020-09-15,2315.0,2326.5,2288.2,2317.8999,2317.8999,509141,0.0000,1.0
2020-09-14,2319.75,2360.0,2281.95,2302.3501,2302.3501,619976,0.0000,1.0
2020-09-11,2314.6499,2337.0,2286.05,2318.8501,2318.8501,1330635,0.0000,1.0
2020-09-10,2185.0,2343.8999,2176.1499,2314.6499,2314.6499,2449702,0.0000,1.0
2020-09-09,2085.0,2167.2,2085.0,2161.25,2161.25,850676,0.0000,1.0
2020-09-08,2093.8,2120.0,2080.8999,2107.05,2107.05,481632,0.0000,1.0
2020-09-07,2080.2,2105.0,2045.35,2082.3999,2082.3999,625358,0.0000,1.0
2020-09-04,2065.6001,2097.0,2065.6001,2077.3999,2077.3999,461018,0.0000,1.0
2020-09-03,2128.0,2137.0,2103.2,2112.1499,2112.1499,274998,0.0000,1.0
2020-09-02,2095.0,2137.0,2085.5,2128.6001,2128.6001,1979773,0.0000,1.0
2020-09-01,2095.0,2121.75,2063.45,2087.55,2087.55,542387,0.0000,1.0
2020-08-31,2172.0,2172.0,2061.25,2078.55,2078.55,770897,0.0000,1.0
2020-08-28,2120.0,2131.8999,2106.2,2115.6001,2115.6001,463554,0.0000,1.0
2020-08-27,2146.25,2148.5,2103.75,2111.7,2111.7,397191,0.0000,1.0
2020-08-26,2087.3999,2147.1499,2047.25,2136.8501,2136.8501,857465,0.0000,1.0
2020-08-25,2105.0,2111.3,2078.3,2082.0,2082.0,481884,0.0000,1.0
2020-08-24,2098.8,2104.6499,2070.1499,2096.05,2096.05,560786,0.0000,1.0
2020-08-21,2119.8,2119.8,2077.05,2081.75,2081.75,437199,0.0000,1.0
2020-08-20,2118.05,2123.8999,2087.8,2096.3501,2096.3501,494200,0.0000,1.0
2020-08-19,2141.95,2154.0,2121.3501,2133.2,2133.2,758768,0.0000,1.0
2020-08-18,2089.7,2132.8999,2082.95,2118.75,2118.75,642400,0.0000,1.0
2020-08-17,2103.1499,2107.3,2070.0,2091.45,2091.45,923799,0.0000,1.0
2020-08-14,2122.3,2156.5,2090.2,2114.1001,2114.1001,1012345,0.0000,1.0
2020-08-13,2133.5,2139.0,2110.0,2122.3,2122.3,458203,0.0000,1.0
2020-08-12,2124.0,2144.8999,2106.6001,2127.6001,2127.6001,702687,0.0000,1.0
2020-08-11,2137.7,2160.0,2101.1499,2134.05,2134.05,697367,0.0000,1.0
2020-08-10,2156.5,2164.95,2108.25,2119.6001,2119.6001,825626,0.0000,1.0
2020-08-07,2124.55,2157.0,2120.1001,2146.7,2146.7,960776,0.0000,1.0
2020-08-06,2160.0,2167.55,2106.95,2134.55,2134.55,1248632,0.0000,1.0
2020-08-05,2170.0,2195.0,2118.0,2126.6499,2126.6499,1793838,0.0000,1.0
2020-08-04,2017.1,2167.0,2001.25,2151.1499,2151.1499,2053197,0.0000,1.0
2020-08-03,2059.0,2059.0,2004.0,2008.45,2008.45,714727,0.0000,1.0
2020-07-31,2125.0,2129.8501,2053.3,2066.95,2066.95,1283236,0.0000,1.0
2020-07-30,2100.0,2139.0,2072.3,2108.65,2108.65,1203821,0.0000,1.0
2020-07-29,2180.0,2185.2,2071.0,2095.85,2095.85,1525220,0.0000,1.0
2020-07-28,2163.8,2193.4,2152.2,2177.45,2177.45,1089402,0.0000,1.0
2020-07-27,2189.5,2198.7,2128.05,2155.85,2155.85,2313290,0.0000,1.0
2020-07-24,2060.0,2162.8,2055.9,2146.2,2146.2,2889272,0.0000,1.0
2020-07-23,2004.1,2078.9,1991.1,2060.65,2060.65,1379049,0.0000,1.0
2020-07-22,1980.05,2010.0,1960.0,2004.1,2004.1,1467946,0.0000,1.0
2020-07-21,1941.8,1976.8,1935.0,1971.85,1971.85,1034423,0.0000,1.0
2020-07-20,1920.05,1931.25,1899.6,1919.3,1919.3,756307,0.0000,1.0
2020-07-17,1845.0,1919.9,1838.2,1911.35,1911.35,989480,0.0000,1.0
2020-07-16,1850.0,1868.0,1812.25,1843.1,1843.1,1647250,0.0000,1.0
2020-07-15,1938.7,1978.5,1798.15,1845.6,1845.6,2839024,0.0000,1.0
2020-07-14,1934.7,1941.0,1887.8,1916.65,1916.65,1133553,0.0000,1.0
2020-07-13,1908.5,1947.0,1900.1,1934.3,1934.3,1572760,0.0000,1.0
2020-07-10,1829.9,1884.4,1824.6,1878.5,1878.5,1140279,0.0000,1.0
2020-07-09,1807.5,1834.4,1787.0,1824.6,1824.6,705240,0.0000,1.0
2020-07-08,1826.0,1834.8,1790.1,1797.35,1797.35,583648,0.0000,1.0
2020-07-07,1870.0,1870.0,1806.4,1823.95,1823.95,717717,0.0000,1.0
2020-07-06,1801.15,1858.0,1792.0,1851.4,1851.4,949421,0.0000,1.0
2020-07-03,1781.05,1792.8,1768.5,1787.5,1787.5,857283,0.0000,1.0
2020-07-02,1750.0,1766.8,1734.4,1760.55,1760.55,815775,6.5000,1.0
2020-07-01,1718.0,1748.65,1708.75,1737.9,1731.4,469138,0.0000,1.0
2020-06-30,1736.3,1740.7,1696.0,1703.35,1696.9792,992945,0.0000,1.0
2020-06-29,1728.0,1738.9,1715.0,1723.15,1716.7052,670107,0.0000,1.0
2020-06-26,1730.35,1751.5,1717.2,1742.6,1736.0824,1385178,0.0000,1.0
2020-06-25,1729.0,1749.0,1713.85,1717.95,1711.5246,654657,0.0000,1.0
2020-06-24,1739.8,1772.0,1712.6,1727.35,1720.8895,1358724,0.0000,1.0
2020-06-23,1754.0,1764.15,1715.8,1720.05,1713.6168,1353529,0.0000,1.0
2020-06-22,1775.05,1804.1,1734.85,1747.2,1740.6652,2036832,0.0000,1.0
2020-06-19,1674.7,1788.6,1660.6,1759.5,1752.9192,2929255,0.0000,1.0
2020-06-18,1605.55,1665.0,1605.55,1656.25,1650.0554,1013987,0.0000,1.0
2020-06-17,1608.0,1634.95,1602.0,1615.4,1609.3582,890838,0.0000,1.0
2020-06-16,1641.5,1647.85,1585.15,1617.5,1611.4503,1267703,0.0000,1.0
2020-06-15,1577.0,1626.7,1561.55,1615.0,1608.9597,1125400,0.0000,1.0
2020-06-12,1495.0,1593.0,1495.0,1588.8,1582.8577,772239,0.0000,1.0
2020-06-11,1569.0,1569.0,1530.95,1537.5,1531.7495,330910,0.0000,1.0
2020-06-10,1541.1,1579.0,1540.6,1572.0,1566.1205,421611,0.0000,1.0
2020-06-09,1580.0,1582.35,1533.05,1537.1,1531.351,504634,0.0000,1.0
2020-06-08,1624.0,1624.0,1565.05,1570.05,1564.1778,1111940,0.0000,1.0
2020-06-05,1601.9,1617.7,1574.3,1580.6,1574.6883,658406,0.0000,1.0
2020-06-04,1540.0,1589.0,1540.0,1579.95,1574.0408,710718,0.0000,1.0
2020-06-03,1545.0,1559.0,1533.25,1542.45,1536.681,444528,0.0000,1.0
2020-06-02,1521.0,1540.0,1521.0,1536.1,1530.3548,418550,0.0000,1.0
2020-06-01,1480.0,1539.2,1475.65,1520.45,1514.7633,1016979,0.0000,1.0
2020-05-29,1470.7,1471.5,1453.0,1465.2,1459.7199,590240,0.0000,1.0
2020-05-28,1455.0,1479.2,1450.55,1472.65,1467.1421,641847,0.0000,1.0
2020-05-27,1434.0,1454.1,1412.2,1446.95,1441.5382,627533,0.0000,1.0
2020-05-26,1439.4,1449.0,1416.3,1423.7,1418.3752,468721,0.0000,1.0
2020-05-22,1454.8,1458.5,1426.8,1431.6,1426.2456,579294,0.0000,1.0
2020-05-21,1438.0,1460.85,1425.35,1440.05,1434.664,558823,0.0000,1.0
2020-05-20,1407.3,1445.85,1393.65,1434.65,1429.2842,907872,0.0000,1.0
2020-05-19,1461.9,1461.9,1404.0,1408.15,1402.8833,714335,0.0000,1.0
2020-05-18,1471.8,1482.0,1428.0,1440.65,1435.2618,1308019,0.0000,1.0
2020-05-15,1445.7,1467.0,1415.55,1458.9,1453.4435,953907,0.0000,1.0
2020-05-14,1472.0,1496.4,1430.05,1435.45,1430.0812,795955,0.0000,1.0
2020-05-13,1534.75,1534.75,1454.0,1496.4,1490.8032,1489557,0.0000,1.00951557093
2020-05-12,1577.9995,1577.9995,1454.9995,1480.2496,1460.8127,2892916,0.0000,1.0
2020-05-11,1581.9995,1614.8495,1571.9995,1576.7495,1556.0456,1076498,0.0000,1.0
2020-05-08,1549.9995,1579.6996,1537.5995,1561.7995,1541.2919,1445996,0.0000,1.0
2020-05-07,1449.9995,1513.6995,1444.8995,1507.2496,1487.4582,1001261,0.0000,1.0
2020-05-06,1461.9995,1483.9996,1445.9995,1461.6495,1442.4569,696700,0.0000,1.0
2020-05-05,1451.0495,1478.7996,1446.9995,1460.9996,1441.8156,662807,0.0000,1.0
2020-05-04,1441.9996,1464.8996,1419.7496,1435.3996,1416.5517,988171,0.0000,1.0
2020-04-30,1453.9995,1494.4996,1439.9996,1467.0495,1447.786,1289279,0.0000,1.0
2020-04-29,1445.9995,1453.0496,1420.4996,1426.1996,1407.4725,649085,0.0000,1.0
2020-04-28,1451.3995,1454.7496,1391.9495,1428.0996,1409.3475,1313933,0.0000,1.0
2020-04-27,1439.9996,1474.5495,1422.9495,1430.2995,1411.5186,1163736,0.0000,1.0
2020-04-24,1354.8996,1494.9996,1347.9996,1417.3496,1398.7387,2475401,0.0000,1.0
2020-04-23,1369.6996,1385.8495,1354.2496,1371.4996,1353.4907,1479155,0.0000,1.0
2020-04-22,1319.9996,1384.6996,1299.9996,1363.3496,1345.4477,2654572,0.0000,1.0
2020-04-21,1208.0996,1252.5496,1164.4497,1236.0497,1219.8194,1158176,0.0000,1.0
2020-04-20,1226.4996,1256.9996,1202.2996,1244.4496,1228.109,803967,0.0000,1.0
2020-04-17,1219.9997,1229.8996,1192.6996,1225.0497,1208.9638,564636,0.0000,1.0
2020-04-16,1146.5996,1187.3496,1146.5996,1168.6996,1153.3537,597698,0.0000,1.0
2020-04-15,1200.9997,1235.9496,1142.6996,1150.0496,1134.9486,842092,0.0000,1.0
2020-04-13,1207.9997,1214.9996,1179.9996,1189.2496,1173.6339,450162,0.0000,1.0
2020-04-09,1211.1996,1232.7496,1193.2496,1219.1996,1203.1906,630725,0.0000,1.0
2020-04-08,1174.9996,1228.9496,1161.8497,1192.1497,1176.4958,1082580,0.0000,1.0
2020-04-07,1105.9996,1213.6996,1100.9997,1206.3997,1190.5587,1258845,0.0000,1.0
2020-04-03,1129.9996,1131.5996,1056.9997,1078.1997,1064.0421,1487426,0.0000,1.0
2020-04-01,1116.1997,1124.9496,1044.7497,1080.6497,1066.4599,833265,0.0000,1.0
2020-03-31,1070.9997,1128.9996,1048.7997,1112.4496,1097.8423,2139566,0.0000,1.0
2020-03-30,1047.9496,1073.9997,1019.9997,1032.3497,1018.7942,1491353,0.0000,1.0
2020-03-27,1099.9997,1107.6996,1047.2496,1065.4997,1051.5088,88311809,0.0000,1.0
2020-03-26,1089.9997,1117.1496,1043.1497,1074.7497,1060.6374,930690,0.0000,1.0
2020-03-25,950.9997,1151.9996,950.9997,1081.2496,1067.052,118727947,0.0000,1.0
2020-03-24,942.9997,970.3997,895.7997,943.0997,930.7161,1035282,0.0000,1.0
2020-03-23,919.9997,951.9997,875.6997,883.8498,872.2441,1259447,0.0000,1.0
2020-03-20,938.9997,1033.6997,930.0497,1020.1997,1006.8037,1796309,0.0000,1.0
2020-03-19,924.9997,967.4997,890.9998,917.0998,905.0575,1581683,0.0000,1.0
2020-03-18,1022.9997,1035.0997,961.1998,968.8497,956.1279,1014234,0.0000,1.0
2020-03-17,1041.1997,1058.9997,1003.9997,1008.8997,995.652,973956,0.0000,1.0
2020-03-16,1065.6497,1079.6496,1005.5497,1015.2497,1001.9187,909725,0.0000,1.0
2020-03-13,1004.9997,1139.8997,939.8497,1106.8997,1092.3653,2191061,0.0000,1.0
2020-03-12,1086.9996,1100.6997,1049.4997,1061.5997,1047.6601,1052654,0.0000,1.0
2020-03-11,1113.1497,1178.3997,1109.9996,1153.2497,1138.1066,6111133,0.0000,1.0
2020-03-09,1244.9996,1244.9996,1094.9497,1113.1497,1098.5332,1694123,0.0000,1.0
2020-03-06,1275.9996,1288.3496,1241.5997,1270.0496,1253.3729,2607535,0.0000,1.0
2020-03-05,1349.9996,1358.3496,1305.9996,1311.4996,1294.2786,428630,0.0000,1.0
2020-03-04,1350.2496,1352.9996,1308.0996,1339.1496,1321.5655,1707410,0.0000,1.0
2020-03-03,1329.9996,1353.3496,1321.7996,1343.6496,1326.0064,456158,0.0000,1.0
2020-03-02,1358.3996,1368.7496,1303.4996,1314.8496,1297.5846,360357,0.0000,1.0
2020-02-28,1358.7996,1358.7996,1324.9996,1328.6496,1311.2034,394755,0.0000,1.0
2020-02-27,1389.9996,1393.9496,1369.5996,1385.7996,1367.603,349694,0.0000,1.0
2020-02-26,1412.0996,1414.9996,1387.2495,1391.3996,1373.1294,270845,0.0000,1.0
2020-02-25,1449.9995,1451.3995,1409.9996,1416.2996,1397.7025,311277,0.0000,1.0
2020-02-24,1476.9995,1476.9995,1439.5996,1444.8496,1425.8776,404218,0.0000,1.0
2020-02-20,1498.6996,1507.9495,1483.4495,1485.4995,1465.9938,1526380,0.0000,1.0
2020-02-19,1475.5496,1506.4996,1475.5496,1504.1995,1484.4482,293916,0.0000,1.0
2020-02-18,1478.9996,1478.9996,1457.9995,1466.0996,1446.8486,374310,0.0000,1.0
2020-02-17,1489.9996,1505.9996,1474.6496,1478.3995,1458.987,522734,0.0000,1.0
2020-02-14,1477.8495,1500.9995,1453.2995,1486.6496,1467.1287,721273,0.0000,1.0
2020-02-13,1479.6996,1479.6996,1462.6995,1473.9496,1454.5955,1214041,0.0000,1.0
2020-02-12,1457.9496,1473.9995,1455.9996,1469.9995,1450.6973,289036,0.0000,1.0
2020-02-11,1445.7496,1465.6495,1445.0496,1452.5995,1433.5258,354070,0.0000,1.0
2020-02-10,1429.9996,1445.5995,1411.0496,1436.7495,1417.8839,220737,0.0000,1.0
2020-02-07,1452.7996,1452.7996,1428.4996,1433.7495,1414.9233,197859,0.0000,1.0
2020-02-06,1452.9996,1466.4496,1440.1995,1457.6495,1438.5095,340465,0.0000,1.0
2020-02-05,1433.9996,1452.2996,1430.1996,1448.0495,1429.0355,397575,0.0000,1.0
2020-02-04,1397.9996,1431.8495,1397.8995,1425.8496,1407.1271,770289,0.0000,1.0
2020-02-03,1371.9996,1398.9996,1363.4996,1385.8495,1367.6523,475693,0.0000,1.0
2020-01-31,1450.9995,1454.2496,1407.4495,1411.6996,1393.1629,493869,0.0000,1.0
2020-01-30,1483.9495,1483.9495,1439.9996,1442.4995,1423.5584,300419,0.0000,1.0
2020-01-29,1475.9996,1494.4495,1464.9996,1479.6996,1460.27,361795,0.0000,1.0
2020-01-28,1507.0496,1510.4495,1464.1996,1471.3496,1452.0296,383402,0.0000,1.0
2020-01-27,1515.0496,1524.3495,1504.9995,1506.5995,1486.8167,192430,0.0000,1.0
2020-01-24,1527.9995,1536.4496,1518.6495,1521.6996,1501.7185,323374,0.0000,1.0
2020-01-23,1538.3996,1541.5496,1520.9996,1526.9995,1506.9488,198496,0.0000,1.0
2020-01-22,1540.5495,1546.6995,1530.8996,1533.0995,1512.9687,201003,0.0000,1.0
2020-01-21,1529.6996,1545.9495,1522.9995,1533.9495,1513.8076,325256,0.0000,1.0
2020-01-20,1608.0495,1609.4995,1526.9995,1531.9995,1511.8832,657534,0.0000,1.0
2020-01-17,1551.1495,1584.7995,1551.1495,1580.6495,1559.8944,623312,0.0000,1.0
2020-01-16,1529.0495,1542.9995,1528.4996,1537.6996,1517.5084,391435,0.0000,1.0
2020-01-15,1538.4995,1540.4495,1518.9995,1523.9995,1503.9882,228930,0.0000,1.0
2020-01-14,1542.4495,1550.4995,1522.6996,1529.0495,1508.9719,300207,0.0000,1.0
2020-01-13,1546.9995,1558.4995,1538.6495,1543.4496,1523.1829,231088,0.0000,1.0
2020-01-10,1549.9995,1557.7496,1540.0995,1547.6995,1527.377,194507,0.0000,1.0
2020-01-09,1537.2495,1549.7995,1531.8495,1547.9495,1527.6237,260469,0.0000,1.0
2020-01-08,1507.9995,1534.4495,1507.9995,1513.9495,1494.0702,273061,0.0000,1.0
2020-01-07,1519.9995,1533.9995,1514.4495,1525.0495,1505.0245,509038,0.0000,1.0
2020-01-06,1526.9995,1527.9995,1497.4995,1501.4996,1481.7837,457442,0.0000,1.0
